,track_name,album,artist,release_date,length,popularity,danceability_x,energy_x,key_x,loudness_x,mode_x,speechiness_x,acousticness_x,instrumentalness_x,liveness_x,valence_x,tempo_x,time_signature_x,genre,danceability_y,energy_y,key_y,loudness_y,mode_y,speechiness_y,acousticness_y,instrumentalness_y,liveness_y,valence_y,tempo_y,time_signature_y,predicted_genre,actual_genre
3511,Synesthesia,The Pop Underground EP,Andrew McMahon in the Wilderness,2013-04-30,261015,47,0.591,0.659,1,-7.591,1,0.0393,0.0604,0.00225,0.0837,0.159,109.98,4,Rock,0.591,0.659,1.0,-7.591,1.0,0.0393,0.0604,0.00225,0.0837,0.159,109.98,4.0,1.0,1.0
3514,Come To My Window,Yes I Am,Melissa Etheridge,1993-01-01,236000,55,0.512,0.636,7,-9.602,1,0.0262,0.08,0.000106,0.08800000000000001,0.499,97.257,4,Rock,0.512,0.636,7.0,-9.602,1.0,0.0262,0.08,0.000106,0.08800000000000001,0.499,97.257,4.0,1.0,1.0
3515,Two Weeks,Veckatimest,Grizzly Bear,2009-05-24,243160,69,0.537,0.7120000000000001,5,-5.597,1,0.0286,0.289,0.0056799999999999,0.08,0.7040000000000001,159.871,4,Rock,0.537,0.7120000000000001,5.0,-5.597,1.0,0.0286,0.289,0.0056799999999999,0.08,0.7040000000000001,159.871,4.0,1.0,1.0
3522,Agoraphobia,Microcastle,Deerhunter,2008-08-11,202640,49,0.579,0.9420000000000001,4,-6.88,1,0.0354,0.0303,0.82,0.655,0.3939999999999999,120.059,4,Rock,0.579,0.9420000000000001,4.0,-6.88,1.0,0.0354,0.0303,0.82,0.655,0.3939999999999999,120.059,4.0,4.0,1.0
3530,Float On,Good News For People Who Love Bad News,Modest Mouse,2004,208466,27,0.649,0.888,6,-4.8069999999999995,1,0.0293,0.013000000000000001,2.23e-06,0.0888,0.5529999999999999,100.975,4,Rock,0.649,0.888,6.0,-4.8069999999999995,1.0,0.0293,0.013000000000000001,2.23e-06,0.0888,0.5529999999999999,100.975,4.0,3.0,1.0
3540,Tibetan Pop Stars,Get Disowned,Hop Along,2012-05-05,261121,47,0.561,0.7070000000000001,4,-7.0379999999999985,1,0.0397,0.0719,0.0,0.0782,0.5589999999999999,122.816,4,Rock,0.561,0.7070000000000001,4.0,-7.0379999999999985,1.0,0.0397,0.0719,0.0,0.0782,0.5589999999999999,122.816,4.0,3.0,1.0
3544,Pretty Pimpin,b'lieve i'm goin down...,Kurt Vile,2015-09-25,298760,63,0.5660000000000001,0.6629999999999999,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.10799999999999,4,Rock,0.5660000000000001,0.6629999999999999,8.0,-9.068,1.0,0.0278,0.0945,0.294,0.0915,0.762,91.10799999999999,4.0,1.0,1.0
3552,Good To Sea,Autumn of the Seraphs,Pinback,2007-09-11,191933,52,0.774,0.7759999999999999,7,-7.846,1,0.0285,0.501,0.0005269999999999,0.513,0.9279999999999999,100.006,4,Rock,0.774,0.7759999999999999,7.0,-7.846,1.0,0.0285,0.501,0.0005269999999999,0.513,0.9279999999999999,100.006,4.0,3.0,1.0
3559,Bum Bum Bum,Mangy Love,Cass McCombs,2016-08-26,299671,54,0.509,0.508,9,-11.33,0,0.0319,0.74,0.305,0.0979,0.366,79.923,4,Rock,0.509,0.508,9.0,-11.33,0.0,0.0319,0.74,0.305,0.0979,0.366,79.923,4.0,0.0,1.0
3562,Something To Remember Me By,V,The Horrors,2017-09-22,400041,53,0.626,0.725,0,-8.394,1,0.0285,0.00221,0.6859999999999999,0.1159999999999999,0.522,121.01700000000001,4,Rock,0.626,0.725,0.0,-8.394,1.0,0.0285,0.00221,0.6859999999999999,0.1159999999999999,0.522,121.01700000000001,4.0,1.0,1.0
3563,Sarah,Trick,Alex G,2012-11-05,176146,61,0.65,0.6859999999999999,4,-5.1979999999999995,0,0.0314,0.514,0.000188,0.138,0.49700000000000005,124.023,4,Rock,0.65,0.6859999999999999,4.0,-5.1979999999999995,0.0,0.0314,0.514,0.000188,0.138,0.49700000000000005,124.023,4.0,4.0,1.0
3571,Juliefuckingette,Juliefuckingette,Stephen Malkmus,2020-09-15,181746,35,0.7020000000000001,0.642,0,-7.9270000000000005,1,0.0265,0.509,0.0386,0.162,0.5329999999999999,120.479,4,Rock,0.7020000000000001,0.642,0.0,-7.9270000000000005,1.0,0.0265,0.509,0.0386,0.162,0.5329999999999999,120.479,4.0,1.0,1.0
3575,Piano Fire,It's A Wonderful Life,Sparklehorse,2001-08-08,163733,50,0.525,0.7879999999999999,6,-7.6179999999999986,0,0.0335,0.0179,0.0102,0.353,0.675,129.392,4,Rock,0.525,0.7879999999999999,6.0,-7.6179999999999986,0.0,0.0335,0.0179,0.0102,0.353,0.675,129.392,4.0,1.0,1.0
3577,The Book of Love,69 Love Songs,The Magnetic Fields,1999-09-14,162413,58,0.484,0.262,7,-13.286,1,0.0263,0.978,5.99e-05,0.1169999999999999,0.332,98.516,4,Rock,0.484,0.262,7.0,-13.286,1.0,0.0263,0.978,5.99e-05,0.1169999999999999,0.332,98.516,4.0,3.0,1.0
3581,No Woman,Light Upon the Lake,Whitney,2016-06-03,237973,66,0.581,0.4,2,-8.738999999999999,1,0.0291,0.893,0.5760000000000001,0.161,0.433,112.331,4,Rock,0.581,0.4,2.0,-8.738999999999999,1.0,0.0291,0.893,0.5760000000000001,0.161,0.433,112.331,4.0,1.0,1.0
3587,Driveway to Driveway,Foolish (Remastered),Superchunk,1994,281032,38,0.495,0.762,9,-6.289,1,0.0271,0.0442,0.251,0.308,0.405,93.626,4,Rock,0.495,0.762,9.0,-6.289,1.0,0.0271,0.0442,0.251,0.308,0.405,93.626,4.0,1.0,1.0
3591,I Wanna Dance With Somebody (Who Loves Me),I Wanna Dance With Somebody (Who Loves Me),illuminati hotties,2019-09-04,211403,44,0.657,0.253,7,-13.504000000000001,0,0.026000000000000002,0.955,0.899,0.0964,0.0755,97.87700000000001,4,Rock,0.657,0.253,7.0,-13.504000000000001,0.0,0.026000000000000002,0.955,0.899,0.0964,0.0755,97.87700000000001,4.0,0.0,1.0
3592,Fire,Saint Cloud,Waxahatchee,2020-03-27,217373,59,0.613,0.4539999999999999,7,-11.808,1,0.0484,0.6809999999999999,6.65e-06,0.1369999999999999,0.196,85.075,4,Rock,0.613,0.4539999999999999,7.0,-11.808,1.0,0.0484,0.6809999999999999,6.65e-06,0.1369999999999999,0.196,85.075,4.0,3.0,1.0
3596,Drunk Drivers/Killer Whales,Teens Of Denial,Car Seat Headrest,2016-05-20,374653,60,0.537,0.414,2,-7.952000000000001,1,0.0404,0.218,2.1000000000000002e-06,0.10300000000000001,0.4589999999999999,117.101,4,Rock,0.537,0.414,2.0,-7.952000000000001,1.0,0.0404,0.218,2.1000000000000002e-06,0.10300000000000001,0.4589999999999999,117.101,4.0,1.0,1.0
3597,Men's Needs,"Men's Needs, Women's Needs, Whatever (Standard Version)",The Cribs,2007-05-12,195973,48,0.547,0.9440000000000001,1,-2.2640000000000002,0,0.0469,0.000102,9.95e-05,0.0665,0.835,122.005,4,Rock,0.547,0.9440000000000001,1.0,-2.2640000000000002,0.0,0.0469,0.000102,9.95e-05,0.0665,0.835,122.005,4.0,1.0,1.0
3598,circle the drain,color theory,Soccer Mommy,2020-02-28,280213,62,0.48200000000000004,0.79,9,-5.221,1,0.038,0.303,0.00028,0.1,0.47,169.06400000000005,4,Rock,0.48200000000000004,0.79,9.0,-5.221,1.0,0.038,0.303,0.00028,0.1,0.47,169.06400000000005,4.0,1.0,1.0
3611,Eyes,Eyes,Rogue Wave,2006-02-12,148866,58,0.642,0.462,1,-8.026,1,0.0294,0.821,2.51e-06,0.106,0.484,130.015,4,Rock,0.642,0.462,1.0,-8.026,1.0,0.0294,0.821,2.51e-06,0.106,0.484,130.015,4.0,3.0,1.0
3614,anything,songs,Adrianne Lenker,2020-10-23,202047,58,0.41200000000000003,0.289,3,-12.953,1,0.0407,0.779,2.36e-05,0.0883,0.5329999999999999,83.65299999999998,4,Rock,0.41200000000000003,0.289,3.0,-12.953,1.0,0.0407,0.779,2.36e-05,0.0883,0.5329999999999999,83.65299999999998,4.0,3.0,1.0
3621,Future Starts Slow,Blood Pressures,The Kills,2011-04-04,248200,55,0.677,0.743,6,-5.876,1,0.0611,0.0135,0.0022199999999999,0.0581,0.469,127.971,4,Rock,0.677,0.743,6.0,-5.876,1.0,0.0611,0.0135,0.0022199999999999,0.0581,0.469,127.971,4.0,4.0,1.0
3622,Go Outside,"Happy Birthday, Ratboy",Ratboys,2021-04-01,169066,42,0.578,0.633,7,-7.5520000000000005,1,0.0355,0.0869,0.0032700000000000003,0.113,0.9279999999999999,141.971,3,Rock,0.578,0.633,7.0,-7.5520000000000005,1.0,0.0355,0.0869,0.0032700000000000003,0.113,0.9279999999999999,141.971,3.0,1.0,1.0
3626,A More Perfect Union,The Monitor,Titus Andronicus,2010-03-09,429586,30,0.20600000000000002,0.85,0,-5.067,1,0.0493,0.142,0.00141,0.221,0.226,146.58100000000005,4,Rock,0.20600000000000002,0.85,0.0,-5.067,1.0,0.0493,0.142,0.00141,0.221,0.226,146.58100000000005,4.0,1.0,1.0
3630,Runner,Runner,Hovvdy,2020-07-13,224395,47,0.541,0.904,0,-4.595,1,0.0398,0.0199,0.7,0.195,0.8320000000000001,162.003,4,Rock,0.541,0.904,0.0,-4.595,1.0,0.0398,0.0199,0.7,0.195,0.8320000000000001,162.003,4.0,1.0,1.0
3636,A 1000 Times,I Had a Dream That You Were Mine,Hamilton Leithauser,2016-09-23,248360,56,0.486,0.8109999999999999,7,-4.835,1,0.0947,0.695,0.0,0.2269999999999999,0.7070000000000001,183.955,4,Rock,0.486,0.8109999999999999,7.0,-4.835,1.0,0.0947,0.695,0.0,0.2269999999999999,0.7070000000000001,183.955,4.0,3.0,1.0
3637,Turn On The Lights,Pluto 3D,Future,2012-11-27,248360,56,0.596,0.574,6,-9.373,0,0.212,0.0409,0.0,0.147,0.439,131.075,4,hiphop,0.486,0.8109999999999999,7.0,-4.835,1.0,0.0947,0.695,0.0,0.2269999999999999,0.7070000000000001,183.955,4.0,3.0,1.0
3638,An Honest Mistake,The Bravery,The Bravery,2005-01-01,219706,53,0.465,0.883,2,-4.2589999999999995,0,0.0297,3.29e-06,0.506,0.1009999999999999,0.644,140.047,4,Rock,0.465,0.883,2.0,-4.2589999999999995,0.0,0.0297,3.29e-06,0.506,0.1009999999999999,0.644,140.047,4.0,1.0,1.0
3668,Over And Over,The Warning,Hot Chip,2006-05-22,347880,60,0.774,0.794,5,-4.4460000000000015,0,0.0358,0.00824,0.00317,0.08,0.7240000000000001,120.00200000000001,4,Rock,0.774,0.794,5.0,-4.4460000000000015,0.0,0.0358,0.00824,0.00317,0.08,0.7240000000000001,120.00200000000001,4.0,4.0,1.0
3669,Floating Vibes,Astro Coast,Surfer Blood,2010-01-01,235133,21,0.524,0.698,4,-4.9639999999999995,1,0.0308,0.19,0.0037700000000000003,0.317,0.47200000000000003,126.875,4,Rock,0.524,0.698,4.0,-4.9639999999999995,1.0,0.0308,0.19,0.0037700000000000003,0.317,0.47200000000000003,126.875,4.0,1.0,1.0
3670,Daylight,Grand,Matt and Kim,2009-01-20,171333,66,0.57,0.7979999999999999,9,-4.92,1,0.0323,0.102,0.000128,0.17800000000000002,0.6709999999999999,103.303,4,Rock,0.57,0.7979999999999999,9.0,-4.92,1.0,0.0323,0.102,0.000128,0.17800000000000002,0.6709999999999999,103.303,4.0,3.0,1.0
3671,Sound & Vision,One Bedroom,The Sea and Cake,2003-01-21,246626,38,0.6920000000000001,0.8490000000000001,7,-9.472000000000001,1,0.0532,0.0031100000000000004,0.0667,0.1169999999999999,0.475,109.96700000000001,4,Rock,0.6920000000000001,0.8490000000000001,7.0,-9.472000000000001,1.0,0.0532,0.0031100000000000004,0.0667,0.1169999999999999,0.475,109.96700000000001,4.0,4.0,1.0
3675,Wasted,Projections,Tomberlin,2020-10-16,149422,55,0.765,0.563,4,-9.765,1,0.0397,0.42200000000000004,0.122,0.142,0.703,93.073,4,Rock,0.765,0.563,4.0,-9.765,1.0,0.0397,0.42200000000000004,0.122,0.142,0.703,93.073,4.0,1.0,1.0
3678,Mecca,Present Tense (Special Edition),Wild Beasts,2014-10-13,224600,46,0.55,0.4529999999999999,5,-13.359000000000002,0,0.0467,0.5429999999999999,0.0158,0.0903,0.152,134.904,4,Rock,0.55,0.4529999999999999,5.0,-13.359000000000002,0.0,0.0467,0.5429999999999999,0.0158,0.0903,0.152,134.904,4.0,0.0,1.0
3679,7 Seconds,7 Seconds,Porridge Radio,2020-09-14,252855,50,0.6609999999999999,0.5760000000000001,7,-5.872999999999998,1,0.0264,0.185,0.0,0.0519,0.621,116.976,4,Rock,0.6609999999999999,0.5760000000000001,7.0,-5.872999999999998,1.0,0.0264,0.185,0.0,0.0519,0.621,116.976,4.0,3.0,1.0
3682,How I Get Myself Killed,I Love My Mom,Indigo De Souza,2018-06-08,196250,54,0.409,0.494,11,-7.13,1,0.0382,0.1159999999999999,2.44e-05,0.11,0.215,166.643,4,Rock,0.409,0.494,11.0,-7.13,1.0,0.0382,0.1159999999999999,2.44e-05,0.11,0.215,166.643,4.0,3.0,1.0
3684,Old Friends,Cardinal,Pinegrove,2016-02-12,207720,55,0.488,0.555,4,-7.315,1,0.0398,0.41,0.0,0.494,0.375,147.88,4,Rock,0.488,0.555,4.0,-7.315,1.0,0.0398,0.41,0.0,0.494,0.375,147.88,4.0,3.0,1.0
3685,The Melting Of The Sun,The Melting Of The Sun,St. Vincent,2021-04-01,257519,62,0.52,0.4629999999999999,10,-10.429,1,0.0958,0.609,0.0014,0.426,0.469,159.931,4,Rock,0.52,0.4629999999999999,10.0,-10.429,1.0,0.0958,0.609,0.0014,0.426,0.469,159.931,4.0,1.0,1.0
3691,When My Time Comes,North Hills,Dawes,2009-01-01,308373,37,0.43,0.501,9,-8.863999999999997,1,0.0378,0.735,0.0025399999999999,0.111,0.40700000000000003,115.027,4,Rock,0.43,0.501,9.0,-8.863999999999997,1.0,0.0378,0.735,0.0025399999999999,0.111,0.40700000000000003,115.027,4.0,0.0,1.0
3698,Radar Detector,Darwin Deez,Darwin Deez,2009,189826,50,0.7490000000000001,0.7140000000000001,4,-5.055,1,0.1989999999999999,0.102,0.007940000000000001,0.17300000000000001,0.782,96.515,4,Rock,0.7490000000000001,0.7140000000000001,4.0,-5.055,1.0,0.1989999999999999,0.102,0.007940000000000001,0.17300000000000001,0.782,96.515,4.0,5.0,1.0
3699,Dry the Rain,The Three E.P.'s,The Beta Band,1998-09-28,366826,57,0.593,0.626,4,-11.287,1,0.0317,0.0931,0.166,0.218,0.753,150.483,4,Rock,0.593,0.626,4.0,-11.287,1.0,0.0317,0.0931,0.166,0.218,0.753,150.483,4.0,1.0,1.0
3706,Water Me Down,Vagabon,Vagabon,2019-10-18,272230,52,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.10300000000000001,0.19,115.425,4,Rock,0.792,0.723,1.0,-9.673,0.0,0.0469,0.361,0.0919,0.10300000000000001,0.19,115.425,4.0,4.0,1.0
3707,4 American Dollars,Heavy Light,U.S. Girls,2020-03-06,342026,29,0.616,0.855,9,-4.691,0,0.0297,0.0522,0.00527,0.7959999999999999,0.7020000000000001,98.34,4,Rock,0.616,0.855,9.0,-4.691,0.0,0.0297,0.0522,0.00527,0.7959999999999999,0.7020000000000001,98.34,4.0,1.0,1.0
3724,Fan the Flames,"Compilation (I,II,&III)",Sheer Mag,2017-01-01,224152,39,0.619,0.605,8,-3.218,1,0.0334,0.023,0.0152,0.12300000000000001,0.764,100.57,4,Rock,0.619,0.605,8.0,-3.218,1.0,0.0334,0.023,0.0152,0.12300000000000001,0.764,100.57,4.0,1.0,1.0
3725,The Way That I Love U Has Changed,The Way That I Love U Has Changed,Chris Farren,2018-04-29,198412,35,0.5820000000000001,0.8,6,-6.374,1,0.0502,0.00548,1.09e-06,0.111,0.524,153.936,4,Rock,0.5820000000000001,0.8,6.0,-6.374,1.0,0.0502,0.00548,1.09e-06,0.111,0.524,153.936,4.0,3.0,1.0
3729,Beast,Fury Oh Fury EP,Nico Vega,2013-02-05,240986,48,0.42200000000000004,0.91,2,-3.6689999999999996,1,0.0548,0.00256,2.35e-05,0.0765,0.159,139.984,4,Rock,0.42200000000000004,0.91,2.0,-3.6689999999999996,1.0,0.0548,0.00256,2.35e-05,0.0765,0.159,139.984,4.0,1.0,1.0
3733,Best of Friends,180,Palma Violets,2013-02-25,210067,43,0.237,0.88,0,-3.945,1,0.0505,8.54e-06,0.8420000000000001,0.085,0.309,130.128,4,Rock,0.237,0.88,0.0,-3.945,1.0,0.0505,8.54e-06,0.8420000000000001,0.085,0.309,130.128,4.0,1.0,1.0
3752,Good Luck,Good Luck,Broken Bells,2019-09-27,206813,59,0.622,0.512,2,-7.44,0,0.0383,0.35200000000000004,0.405,0.109,0.614,169.983,4,Rock,0.622,0.512,2.0,-7.44,0.0,0.0383,0.35200000000000004,0.405,0.109,0.614,169.983,4.0,1.0,1.0
3758,Lysergic Bliss,Satanic Panic In The Attic,of Montreal,2004-04-06,244013,49,0.48100000000000004,0.747,6,-6.27,0,0.0513,0.373,0.0437,0.102,0.8270000000000001,110.994,4,Rock,0.48100000000000004,0.747,6.0,-6.27,0.0,0.0513,0.373,0.0437,0.102,0.8270000000000001,110.994,4.0,1.0,1.0
3763,"Yoshimi Battles the Pink Robots, Pt. 1",Yoshimi Battles the Pink Robots,The Flaming Lips,2002-05-13,287506,60,0.555,0.902,0,-7.917999999999998,1,0.0958,0.337,0.0,0.152,0.62,156.108,4,Rock,0.555,0.902,0.0,-7.917999999999998,1.0,0.0958,0.337,0.0,0.152,0.62,156.108,4.0,1.0,1.0
3776,Prior Things,"Bark Your Head Off, Dog",Hop Along,2018-04-06,342720,40,0.652,0.775,6,-7.891,1,0.0314,0.35100000000000003,5.22e-06,0.322,0.8140000000000001,93.993,4,Rock,0.652,0.775,6.0,-7.891,1.0,0.0314,0.35100000000000003,5.22e-06,0.322,0.8140000000000001,93.993,4.0,3.0,1.0
3780,When U Love Somebody,Mouthfuls,Fruit Bats,2003-08-04,271160,59,0.723,0.763,7,-6.3660000000000005,1,0.0262,0.122,0.00543,0.3429999999999999,0.586,120.961,4,Rock,0.723,0.763,7.0,-6.3660000000000005,1.0,0.0262,0.122,0.00543,0.3429999999999999,0.586,120.961,4.0,3.0,1.0
3784,Wakin On A Pretty Day,Wakin On A Pretty Daze,Kurt Vile,2013-04-08,570733,57,0.38,0.7809999999999999,11,-8.162,1,0.0341,0.0472,0.7490000000000001,0.265,0.5529999999999999,101.7,4,Rock,0.38,0.7809999999999999,11.0,-8.162,1.0,0.0341,0.0472,0.7490000000000001,0.265,0.5529999999999999,101.7,4.0,1.0,1.0
3787,The End of the World,The End of the World,Sharon Van Etten,2017-03-03,178640,59,0.332,0.2339999999999999,10,-11.823,1,0.0277,0.7929999999999999,0.00375,0.187,0.256,93.992,3,Rock,0.332,0.2339999999999999,10.0,-11.823,1.0,0.0277,0.7929999999999999,0.00375,0.187,0.256,93.992,3.0,0.0,1.0
3788,Baybee,Everybody Works,Jay Som,2017-03-10,225253,42,0.624,0.599,11,-7.303,0,0.0314,0.00235,0.0967,0.218,0.657,79.982,4,Rock,0.624,0.599,11.0,-7.303,0.0,0.0314,0.00235,0.0967,0.218,0.657,79.982,4.0,1.0,1.0
3793,Shuffle,A Different Kind Of Fix,Bombay Bicycle Club,2011-01-01,235293,61,0.627,0.9590000000000001,7,-4.744,1,0.0298,0.316,0.00576,0.1119999999999999,0.397,109.98100000000001,4,Rock,0.627,0.9590000000000001,7.0,-4.744,1.0,0.0298,0.316,0.00576,0.1119999999999999,0.397,109.98100000000001,4.0,1.0,1.0
3794,City Music,City Music,Kevin Morby,2017-06-16,404373,54,0.509,0.469,7,-7.103,1,0.0336,0.242,0.151,0.11,0.62,122.441,4,Rock,0.509,0.469,7.0,-7.103,1.0,0.0336,0.242,0.151,0.11,0.62,122.441,4.0,1.0,1.0
3795,Unless It's Kicks,The Stage Names,Okkervil River,2007-08-07,278533,38,0.36200000000000004,0.8290000000000001,4,-5.407,1,0.055,0.0648,1.94e-06,0.0877,0.503,123.656,4,Rock,0.36200000000000004,0.8290000000000001,4.0,-5.407,1.0,0.055,0.0648,1.94e-06,0.0877,0.503,123.656,4.0,1.0,1.0
3796,Hollywood Forever Cemetery Sings,Fear Fun,Father John Misty,2012-05-01,190613,58,0.578,0.8079999999999999,9,-4.131,1,0.0284,0.0608,0.14400000000000002,0.0388,0.597,93.979,4,Rock,0.578,0.8079999999999999,9.0,-4.131,1.0,0.0284,0.0608,0.14400000000000002,0.0388,0.597,93.979,4.0,1.0,1.0
3797,TenTwentyTen,ActorCaster,Generationals,2011-03-29,202613,50,0.622,0.8290000000000001,9,-5.066,1,0.0482,0.0289,0.00532,0.0749,0.752,86.069,4,Rock,0.622,0.8290000000000001,9.0,-5.066,1.0,0.0482,0.0289,0.00532,0.0749,0.752,86.069,4.0,1.0,1.0
3800,There Can Be Only One,Big Wheel and Others,Cass McCombs,2013-10-14,257453,51,0.612,0.688,9,-13.591,1,0.0348,0.349,0.21600000000000003,0.24100000000000002,0.861,86.305,4,Rock,0.612,0.688,9.0,-13.591,1.0,0.0348,0.349,0.21600000000000003,0.24100000000000002,0.861,86.305,4.0,1.0,1.0
3801,The City,Emergency & I,Dismemberment Plan,1999-01-01,266800,36,0.47,0.8490000000000001,1,-5.558,0,0.0352,0.00913,0.0163,0.106,0.20600000000000002,130.588,4,Rock,0.47,0.8490000000000001,1.0,-5.558,0.0,0.0352,0.00913,0.0163,0.106,0.20600000000000002,130.588,4.0,1.0,1.0
3815,Pelican,Given To The Wild,The Maccabees,2011-01-01,224786,41,0.392,0.915,2,-4.405,1,0.066,0.17,1.7800000000000002e-05,0.584,0.563,184.209,4,Rock,0.392,0.915,2.0,-4.405,1.0,0.066,0.17,1.7800000000000002e-05,0.584,0.563,184.209,4.0,3.0,1.0
3822,Lose Your Love,5EPs,Dirty Projectors,2020-11-20,168853,42,0.855,0.534,8,-4.9719999999999995,1,0.0402,0.509,0.0152,0.203,0.5489999999999999,121.992,4,Rock,0.855,0.534,8.0,-4.9719999999999995,1.0,0.0402,0.509,0.0152,0.203,0.5489999999999999,121.992,4.0,4.0,1.0
3824,Ceremony,On Fire (Deluxe Edition),Galaxie 500,1989-09-01,356880,19,0.239,0.752,0,-7.968,1,0.0306,0.007890000000000001,0.002,0.0722,0.284,110.402,4,Rock,0.239,0.752,0.0,-7.968,1.0,0.0306,0.007890000000000001,0.002,0.0722,0.284,110.402,4.0,1.0,1.0
3825,Checkin' Out,PULP,Born Ruffians,2021-04-16,157000,38,0.475,0.518,7,-9.665,1,0.0639,0.0009460000000000001,0.00425,0.0907,0.513,104.0,4,Rock,0.475,0.518,7.0,-9.665,1.0,0.0639,0.0009460000000000001,0.00425,0.0907,0.513,104.0,4.0,1.0,1.0
3827,Sleeping In - Remastered,Give Up (Deluxe 10th Anniversary Edition),The Postal Service,2003-02-19,261093,48,0.7020000000000001,0.68,0,-5.746,1,0.0376,0.28800000000000003,0.000414,0.145,0.5379999999999999,129.004,4,Rock,0.7020000000000001,0.68,0.0,-5.746,1.0,0.0376,0.28800000000000003,0.000414,0.145,0.5379999999999999,129.004,4.0,3.0,1.0
3829,Origins,Young & Old,Tennis,2012-02-13,208139,53,0.578,0.825,5,-4.659,0,0.0284,0.0463,0.0201,0.162,0.951,113.90700000000001,4,Rock,0.578,0.825,5.0,-4.659,0.0,0.0284,0.0463,0.0201,0.162,0.951,113.90700000000001,4.0,1.0,1.0
3835,Blankenship,Deceiver,DIIV,2019-10-04,236746,46,0.369,0.872,2,-5.681,0,0.037000000000000005,0.00463,0.884,0.0741,0.348,163.017,4,Rock,0.369,0.872,2.0,-5.681,0.0,0.037000000000000005,0.00463,0.884,0.0741,0.348,163.017,4.0,1.0,1.0
3842,Albert Ross (Acoustic Version),Albert Ross (Acoustic Version),Wild Pink,2017-12-05,270267,38,0.498,0.37,2,-13.548,1,0.0373,0.905,0.359,0.124,0.326,130.498,4,Rock,0.498,0.37,2.0,-13.548,1.0,0.0373,0.905,0.359,0.124,0.326,130.498,4.0,0.0,1.0
3843,yellow is the color of her eyes,color theory,Soccer Mommy,2020-02-28,435080,55,0.371,0.51,11,-7.352,1,0.0276,0.754,0.125,0.139,0.192,161.006,4,Rock,0.371,0.51,11.0,-7.352,1.0,0.0276,0.754,0.125,0.139,0.192,161.006,4.0,1.0,1.0
3847,Death,To Lose My Life ...,White Lies,2009,301213,53,0.4539999999999999,0.8320000000000001,7,-5.649,1,0.0343,0.0004509999999999,0.0188,0.076,0.228,135.08700000000002,4,Rock,0.4539999999999999,0.8320000000000001,7.0,-5.649,1.0,0.0343,0.0004509999999999,0.0188,0.076,0.228,135.08700000000002,4.0,1.0,1.0
3866,The Last Goodbye,Blood Pressures,The Kills,2011-04-04,219682,43,0.515,0.281,1,-7.845,1,0.0264,0.972,0.00949,0.10800000000000001,0.105,98.251,3,Rock,0.515,0.281,1.0,-7.845,1.0,0.0264,0.972,0.00949,0.10800000000000001,0.105,98.251,3.0,1.0,1.0
3868,Atlantis To Interzone,Myths Of The Near Future,Klaxons,2007,196000,44,0.207,0.934,9,-3.2689999999999997,0,0.20800000000000002,0.000174,4.87e-06,0.405,0.539,145.01,4,Rock,0.207,0.934,9.0,-3.2689999999999997,0.0,0.20800000000000002,0.000174,4.87e-06,0.405,0.539,145.01,4.0,1.0,1.0
3870,Modern Guy,Is 4 Lovers,Death From Above 1979,2021-03-26,209902,52,0.425,0.951,10,-7.324,0,0.08800000000000001,2.44e-05,0.00526,0.413,0.3939999999999999,105.10600000000001,3,Rock,0.425,0.951,10.0,-7.324,0.0,0.08800000000000001,2.44e-05,0.00526,0.413,0.3939999999999999,105.10600000000001,3.0,1.0,1.0
3874,How Can I Compete,The Magic Gang (Deluxe),The Magic Gang,2018-03-16,174200,49,0.579,0.685,11,-6.058,1,0.026000000000000002,0.000121,3.16e-05,0.166,0.679,95.18700000000001,4,Rock,0.579,0.685,11.0,-6.058,1.0,0.026000000000000002,0.000121,3.16e-05,0.166,0.679,95.18700000000001,4.0,3.0,1.0
3879,Mule Track,Fantasies of A Stay At Home Psychopath,The Blinders,2020-07-17,235687,34,0.262,0.667,7,-8.199,1,0.0311,0.0796,0.816,0.099,0.1969999999999999,145.267,3,Rock,0.262,0.667,7.0,-8.199,1.0,0.0311,0.0796,0.816,0.099,0.1969999999999999,145.267,3.0,1.0,1.0
3882,Too Good,Too Good,Marsicans,2017-07-28,190138,39,0.516,0.695,7,-7.292999999999998,1,0.0445,0.0188,0.0,0.139,0.379,98.07799999999999,4,Rock,0.516,0.695,7.0,-7.292999999999998,1.0,0.0445,0.0188,0.0,0.139,0.379,98.07799999999999,4.0,3.0,1.0
3884,She Said,Youth is Only Ever Fun in Retrospect,Sundara Karma,2017-07-07,225653,59,0.42200000000000004,0.9490000000000001,7,-3.7889999999999997,1,0.0694,0.000294,0.0,0.073,0.635,165.032,4,Rock,0.42200000000000004,0.9490000000000001,7.0,-3.7889999999999997,1.0,0.0694,0.000294,0.0,0.073,0.635,165.032,4.0,1.0,1.0
3888,Alcatraz,Alcatraz,King No-One,2019-12-14,212968,40,0.6509999999999999,0.638,9,-6.5,0,0.0313,0.0101,0.0,0.191,0.539,119.022,4,Rock,0.6509999999999999,0.638,9.0,-6.5,0.0,0.0313,0.0101,0.0,0.191,0.539,119.022,4.0,3.0,1.0
